order_id,order_date,customer,country,channel,sku,units_ordered,order_value_eur,fulfilment_status,fulfilment_date,notes
ORD-2025-04489,2025-08-14,Coop Group,EU,EDI,AL120-EU,1178,5701.09,FULFILLED,2025-08-16,
ORD-2025-07534,2025-12-16,Carrefour France,FR,Email,FX60-UK,895,11533.65,FULFILLED,2025-12-19,
ORD-2025-06194,2025-09-09,Tesco UK,UK,Manual,CAD400-FR,1932,21940.32,FULFILLED,2025-09-12,
ORD-2025-07247,2025-11-08,Carrefour France,FR,Manual,DP1000-FR,136,2039.41,NOT_FULFILLED,,
ORD-2025-08086,2025-07-25,Coop Group,EU,Email,AL180-EU,511,1720.01,FULFILLED,2025-07-26,
ORD-2025-04106,2025-07-23,Lidl Europe,EU,EDI,DP1000-FR,1410,5543.74,FULFILLED,2025-07-25,
ORD-2025-02002,2025-04-19,Mercadona,ES,EDI,DP500-FR,608,5111.6,FULFILLED,2025-04-23,
ORD-2025-04876,2025-06-20,E.Leclerc,FR,EDI,MG375-FR,1758,16939.73,FULFILLED,2025-06-24,
ORD-2025-00815,2025-03-11,Tesco UK,UK,EDI,DP500-FR,107,939.21,FULFILLED,2025-03-12,
ORD-2025-04147,2025-03-10,E.Leclerc,FR,EDI,AL180-EU,1792,23780.31,NOT_FULFILLED,,
ORD-2025-03451,2025-06-17,Boots UK,UK,EDI,AL120-EU,1344,19442.72,FULFILLED,2025-06-21,
ORD-2025-04609,2025-12-10,Lidl Europe,EU,EDI,AL120-EU,1889,13284.15,FULFILLED,2025-12-14,
ORD-2025-03841,2025-12-18,dm (Drogerie Markt),DE,EDI,AL180-EU,481,7978.33,FULFILLED,2025-12-20,
ORD-2025-07323,2025-06-02,Coop Group,EU,Manual,AL120-EU,429,4029.83,FULFILLED,2025-06-03,
ORD-2025-07402,2025-12-19,Tesco UK,UK,Manual,BS10-DE,1179,18686.42,FULFILLED,2025-12-24,
ORD-2025-01960,2025-10-21,Coop Group,EU,EDI,CAD400-FR,279,2928.98,FULFILLED,2025-10-22,
ORD-2025-05217,2025-07-16,Carrefour France,FR,EDI,FX60-UK,1636,27060.84,FULFILLED,2025-07-17,
ORD-2025-02895,2025-12-18,Mercadona,ES,EDI,DP500-FR,1746,30344.91,FULFILLED,2025-12-22,
ORD-2025-03281,2025-10-24,Coop Group,EU,EDI,AL180-EU,1939,8999.26,FULFILLED,2025-10-28,
ORD-2025-03617,2025-01-07,Coop Group,EU,EDI,AL120-EU,900,7283.94,FULFILLED,2025-01-12,
ORD-2025-02228,2025-02-01,Carrefour France,FR,EDI,BS10-DE,905,10961.06,FULFILLED,2025-02-04,
ORD-2025-03171,2025-04-22,E.Leclerc,FR,EDI,BS10-DE,696,9547.01,NOT_FULFILLED,,
ORD-2025-07555,2025-03-15,Coop Group,EU,Email,AL180-EU,1531,12920.63,FULFILLED,2025-03-18,
ORD-2025-05268,2025-11-06,E.Leclerc,FR,EDI,DP500-FR,134,1475.12,NOT_FULFILLED,,
ORD-2025-02580,2025-11-23,Carrefour France,FR,EDI,AL120-EU,446,1644.47,FULFILLED,2025-11-24,
ORD-2025-07085,2025-10-06,Mercadona,ES,Manual,CAD400-FR,688,10076.06,FULFILLED,2025-10-10,
ORD-2025-01163,2025-04-07,Carrefour France,FR,EDI,DP1000-FR,1308,10632.3,FULFILLED,2025-04-08,
ORD-2025-04940,2025-07-01,Tesco UK,UK,EDI,FX60-UK,147,2467.78,FULFILLED,2025-07-03,
ORD-2025-07618,2025-04-21,Mercadona,ES,Email,CAD400-FR,227,958.56,FULFILLED,2025-04-24,
ORD-2025-03811,2025-01-25,Coop Group,EU,EDI,DP500-FR,1033,3481.16,FULFILLED,2025-01-27,
ORD-2025-02892,2025-03-22,Carrefour France,FR,EDI,CAD400-FR,1748,29313.59,FULFILLED,2025-03-23,
ORD-2025-00849,2025-09-29,dm (Drogerie Markt),DE,EDI,MG375-FR,1865,23476.21,FULFILLED,2025-10-01,
ORD-2025-05760,2025-11-30,Lidl Europe,EU,Manual,FX60-UK,1524,9838.93,FULFILLED,2025-12-03,
ORD-2025-05434,2025-02-20,E.Leclerc,FR,EDI,DP1000-FR,565,8261.99,FULFILLED,2025-02-24,
ORD-2025-00040,2025-05-25,E.Leclerc,FR,EDI,FX60-UK,818,11388.78,FULFILLED,2025-05-26,
ORD-2025-05243,2025-08-27,Carrefour France,FR,EDI,FX60-UK,1787,15401.31,FULFILLED,2025-08-30,
ORD-2025-00698,2025-08-17,dm (Drogerie Markt),DE,EDI,FX60-UK,815,4651.42,FULFILLED,2025-08-18,
ORD-2025-06511,2025-01-19,Lidl Europe,EU,Manual,CAD400-FR,886,10471.63,FULFILLED,2025-01-21,
ORD-2025-01945,2025-01-11,Lidl Europe,EU,EDI,MG375-FR,294,1816.67,FULFILLED,2025-01-14,
ORD-2025-03591,2025-06-03,Mercadona,ES,EDI,DP1000-FR,713,7816.16,FULFILLED,2025-06-05,
ORD-2025-07649,2025-08-20,Boots UK,UK,Email,CAD400-FR,175,1993.1,FULFILLED,2025-08-21,
ORD-2025-00045,2025-08-20,E.Leclerc,FR,EDI,AL120-EU,940,5826.4,FULFILLED,2025-08-22,
ORD-2025-06097,2025-02-20,Coop Group,EU,Manual,DP500-FR,1426,3948.02,NOT_FULFILLED,,
ORD-2025-02881,2025-04-03,E.Leclerc,FR,EDI,AL180-EU,1747,23911.58,NOT_FULFILLED,,
ORD-2025-02693,2025-04-02,Mercadona,ES,EDI,DP500-FR,1943,32151.1,NOT_FULFILLED,,
ORD-2025-05113,2025-07-17,dm (Drogerie Markt),DE,EDI,DP1000-FR,968,7542.4,FULFILLED,2025-07-22,
ORD-2025-05669,2025-06-19,Tesco UK,UK,Manual,DP1000-FR,1778,20391.2,FULFILLED,2025-06-24,
ORD-2025-00198,2025-09-17,Coop Group,EU,EDI,CAD400-FR,1402,5590.4,FULFILLED,2025-09-18,
ORD-2025-00223,2025-07-26,dm (Drogerie Markt),DE,EDI,MG375-FR,445,2642.25,FULFILLED,2025-07-28,
ORD-2025-06607,2025-03-28,Mercadona,ES,Manual,DP500-FR,342,4730.62,FULFILLED,2025-03-31,
ORD-2025-04376,2025-10-25,Carrefour France,FR,EDI,AL120-EU,844,5628.39,NOT_FULFILLED,,
ORD-2025-01374,2025-12-08,Coop Group,EU,EDI,MG375-FR,1672,15407.25,FULFILLED,2025-12-09,
ORD-2025-04025,2025-09-24,Carrefour France,FR,EDI,DP500-FR,1536,19962.61,FULFILLED,2025-09-27,
ORD-2025-00954,2025-05-18,Carrefour France,FR,EDI,DP1000-FR,757,6544.48,NOT_FULFILLED,,
ORD-2025-07636,2025-04-19,E.Leclerc,FR,Email,MG375-FR,763,7556.3,FULFILLED,2025-04-20,
ORD-2025-08363,2025-05-04,Mercadona,ES,Fax,BS10-DE,1504,17586.67,FULFILLED,2025-05-07,
ORD-2025-02808,2025-08-25,Carrefour France,FR,EDI,CAD400-FR,874,9882.32,FULFILLED,2025-08-26,
ORD-2025-04316,2025-02-19,E.Leclerc,FR,EDI,FX60-UK,1337,3623.55,FULFILLED,2025-02-20,
ORD-2025-07088,2025-03-17,E.Leclerc,FR,Manual,CAD400-FR,435,5929.29,FULFILLED,2025-03-22,
ORD-2025-01007,2025-04-05,Mercadona,ES,EDI,AL180-EU,422,1725.23,FULFILLED,2025-04-10,
ORD-2025-01464,2025-05-21,Boots UK,UK,EDI,AL120-EU,1618,5674.3,FULFILLED,2025-05-24,
ORD-2025-08243,2025-12-09,Tesco UK,UK,Fax,AL120-EU,1836,21989.97,FULFILLED,2025-12-14,
ORD-2025-05402,2025-08-29,dm (Drogerie Markt),DE,EDI,DP500-FR,964,3760.87,NOT_FULFILLED,,
ORD-2025-00846,2025-10-04,dm (Drogerie Markt),DE,EDI,FX60-UK,788,14060.65,FULFILLED,2025-10-09,
ORD-2025-02758,2025-11-15,Lidl Europe,EU,EDI,AL120-EU,1990,22431.42,FULFILLED,2025-11-17,
ORD-2025-06003,2025-02-22,dm (Drogerie Markt),DE,Manual,BS10-DE,1022,11695.71,NOT_FULFILLED,,
ORD-2025-04589,2025-12-12,Boots UK,UK,EDI,AL120-EU,1368,14354.32,FULFILLED,2025-12-13,
ORD-2025-06578,2025-11-05,Coop Group,EU,Manual,DP500-FR,1960,34336.32,FULFILLED,2025-11-10,
ORD-2025-04979,2025-12-13,Mercadona,ES,EDI,BS10-DE,618,1903.42,FULFILLED,2025-12-15,
ORD-2025-06103,2025-05-08,Coop Group,EU,Manual,CAD400-FR,1857,32458.41,FULFILLED,2025-05-09,
ORD-2025-08412,2025-09-28,Mercadona,ES,Fax,DP500-FR,772,5987.84,FULFILLED,2025-10-03,
ORD-2025-02258,2025-11-18,Tesco UK,UK,EDI,DP500-FR,1605,17588.67,NOT_FULFILLED,,
ORD-2025-05316,2025-09-04,Carrefour France,FR,EDI,DP500-FR,804,5960.2,FULFILLED,2025-09-09,
ORD-2025-06041,2025-05-25,Mercadona,ES,Manual,FX60-UK,1545,18153.1,FULFILLED,2025-05-29,
ORD-2025-03666,2025-08-08,Lidl Europe,EU,EDI,DP500-FR,1326,19379.78,FULFILLED,2025-08-10,
ORD-2025-07140,2025-08-01,Mercadona,ES,Manual,DP1000-FR,821,9170.93,FULFILLED,2025-08-06,
ORD-2025-04539,2025-12-03,Tesco UK,UK,EDI,MG375-FR,217,802.91,FULFILLED,2025-12-05,
ORD-2025-06239,2025-11-18,Tesco UK,UK,Manual,MG375-FR,1852,19737.95,NOT_FULFILLED,,
ORD-2025-03150,2025-10-22,Tesco UK,UK,EDI,MG375-FR,1364,17295.43,FULFILLED,2025-10-27,
ORD-2025-06619,2025-05-24,Coop Group,EU,Manual,CAD400-FR,1418,17896.74,NOT_FULFILLED,,
ORD-2025-00280,2025-04-11,Tesco UK,UK,EDI,DP500-FR,681,9566.12,FULFILLED,2025-04-16,
ORD-2025-02525,2025-01-17,dm (Drogerie Markt),DE,EDI,DP500-FR,427,4325.18,NOT_FULFILLED,,
ORD-2025-01669,2025-11-25,Boots UK,UK,EDI,BS10-DE,196,3102.91,FULFILLED,2025-11-29,
ORD-2025-01987,2025-02-27,Lidl Europe,EU,EDI,CAD400-FR,533,8691.69,FULFILLED,2025-03-02,
ORD-2025-03326,2025-05-16,Lidl Europe,EU,EDI,DP500-FR,1969,33256.48,NOT_FULFILLED,,
ORD-2025-04367,2025-06-01,E.Leclerc,FR,EDI,AL180-EU,330,5896.13,FULFILLED,2025-06-03,
ORD-2025-05671,2025-08-04,Mercadona,ES,Manual,DP1000-FR,1961,25660.81,FULFILLED,2025-08-07,
ORD-2025-07008,2025-04-09,dm (Drogerie Markt),DE,Manual,DP1000-FR,155,2003.63,FULFILLED,2025-04-12,
ORD-2025-02447,2025-07-04,E.Leclerc,FR,EDI,MG375-FR,1840,18531.02,FULFILLED,2025-07-05,
ORD-2025-05062,2025-05-02,dm (Drogerie Markt),DE,EDI,CAD400-FR,364,1093.6,NOT_FULFILLED,,
ORD-2025-07465,2025-09-23,Coop Group,EU,Manual,DP1000-FR,1575,22093.18,FULFILLED,2025-09-26,
ORD-2025-01642,2025-09-13,Lidl Europe,EU,EDI,AL180-EU,540,8393.48,FULFILLED,2025-09-15,
ORD-2025-05953,2025-06-03,Boots UK,UK,Manual,FX60-UK,978,5225.95,FULFILLED,2025-06-04,
ORD-2025-02912,2025-03-22,Tesco UK,UK,EDI,BS10-DE,1276,21808.01,FULFILLED,2025-03-23,
ORD-2025-01724,2025-10-01,Coop Group,EU,EDI,MG375-FR,1697,22541.8,FULFILLED,2025-10-05,
ORD-2025-03805,2025-02-28,Carrefour France,FR,EDI,AL180-EU,234,975.27,FULFILLED,2025-03-01,
ORD-2025-06403,2025-04-12,Tesco UK,UK,Manual,CAD400-FR,1575,6902.97,FULFILLED,2025-04-13,
ORD-2025-04278,2025-01-04,Tesco UK,UK,EDI,AL120-EU,1109,15378.5,FULFILLED,2025-01-07,
ORD-2025-08299,2025-11-21,Tesco UK,UK,Fax,DP500-FR,234,3494.93,FULFILLED,2025-11-23,
ORD-2025-01495,2025-04-25,E.Leclerc,FR,EDI,FX60-UK,1058,4566.31,FULFILLED,2025-04-28,
ORD-2025-03933,2025-11-14,Lidl Europe,EU,EDI,AL180-EU,1037,5799.66,NOT_FULFILLED,,
ORD-2025-01730,2025-10-17,Mercadona,ES,EDI,DP1000-FR,455,5953.84,FULFILLED,2025-10-20,
ORD-2025-04479,2025-11-08,Tesco UK,UK,EDI,AL180-EU,1597,7922.67,NOT_FULFILLED,,
ORD-2025-04478,2025-07-05,Carrefour France,FR,EDI,MG375-FR,279,2267.19,FULFILLED,2025-07-08,
ORD-2025-04843,2025-03-05,dm (Drogerie Markt),DE,EDI,AL120-EU,855,6382.59,FULFILLED,2025-03-07,
ORD-2025-03728,2025-04-16,Tesco UK,UK,EDI,FX60-UK,731,11977.97,NOT_FULFILLED,,
ORD-2025-02608,2025-12-19,dm (Drogerie Markt),DE,EDI,MG375-FR,422,2278.69,FULFILLED,2025-12-20,
ORD-2025-02738,2025-08-20,Lidl Europe,EU,EDI,MG375-FR,1384,22019.06,FULFILLED,2025-08-23,
ORD-2025-00023,2025-05-08,Mercadona,ES,EDI,FX60-UK,1208,3834.74,NOT_FULFILLED,,
ORD-2025-04569,2025-07-29,Boots UK,UK,EDI,DP1000-FR,1332,8842.59,FULFILLED,2025-08-02,
ORD-2025-06250,2025-05-14,Boots UK,UK,Manual,MG375-FR,1850,31720.91,FULFILLED,2025-05-17,
ORD-2025-02636,2025-03-02,Lidl Europe,EU,EDI,DP500-FR,751,5258.68,FULFILLED,2025-03-03,
ORD-2025-08251,2025-06-11,Carrefour France,FR,Fax,AL180-EU,74,226.84,FULFILLED,2025-06-16,
ORD-2025-03569,2025-01-26,Coop Group,EU,EDI,AL120-EU,101,1144.98,FULFILLED,2025-01-27,
ORD-2025-08047,2025-07-19,E.Leclerc,FR,Email,DP500-FR,1492,25866.86,FULFILLED,2025-07-23,
ORD-2025-01672,2025-04-09,E.Leclerc,FR,EDI,CAD400-FR,640,9343.37,FULFILLED,2025-04-12,
ORD-2025-07844,2025-06-09,dm (Drogerie Markt),DE,Email,AL120-EU,1191,16370.46,FULFILLED,2025-06-10,
ORD-2025-06551,2025-04-07,Lidl Europe,EU,Manual,BS10-DE,1942,17184.76,FULFILLED,2025-04-09,
ORD-2025-04470,2025-04-21,Coop Group,EU,EDI,CAD400-FR,1353,7704.31,FULFILLED,2025-04-22,
ORD-2025-02358,2025-08-10,Tesco UK,UK,EDI,AL120-EU,1211,17313.42,NOT_FULFILLED,,
ORD-2025-04170,2025-07-24,dm (Drogerie Markt),DE,EDI,AL120-EU,1736,12289.77,FULFILLED,2025-07-28,
ORD-2025-03711,2025-04-22,Tesco UK,UK,EDI,FX60-UK,793,2537.08,FULFILLED,2025-04-26,
ORD-2025-00551,2025-02-20,Boots UK,UK,EDI,MG375-FR,1848,5571.99,FULFILLED,2025-02-23,
ORD-2025-02242,2025-02-06,dm (Drogerie Markt),DE,EDI,AL180-EU,1300,11470.42,FULFILLED,2025-02-09,
ORD-2025-00748,2025-01-23,E.Leclerc,FR,EDI,AL120-EU,1705,13405.97,FULFILLED,2025-01-27,
ORD-2025-08080,2025-05-25,Mercadona,ES,Email,AL180-EU,1065,9149.61,FULFILLED,2025-05-28,
ORD-2025-07482,2025-11-23,Lidl Europe,EU,Email,DP1000-FR,1540,17305.16,FULFILLED,2025-11-25,
ORD-2025-01714,2025-05-18,Lidl Europe,EU,EDI,CAD400-FR,484,1619.02,NOT_FULFILLED,,
ORD-2025-00721,2025-03-30,Tesco UK,UK,EDI,FX60-UK,1969,13911.63,FULFILLED,2025-04-04,
ORD-2025-05293,2025-05-31,Mercadona,ES,EDI,AL180-EU,1809,13472.13,NOT_FULFILLED,,
ORD-2025-06329,2025-07-08,dm (Drogerie Markt),DE,Manual,CAD400-FR,1042,6424.26,FULFILLED,2025-07-13,
ORD-2025-00292,2025-05-12,Tesco UK,UK,EDI,MG375-FR,1513,21808.79,FULFILLED,2025-05-14,
ORD-2025-04384,2025-04-10,Tesco UK,UK,EDI,CAD400-FR,1546,26701.62,NOT_FULFILLED,,
ORD-2025-03754,2025-01-20,E.Leclerc,FR,EDI,AL120-EU,749,10180.67,NOT_FULFILLED,,
ORD-2025-00458,2025-10-13,Carrefour France,FR,EDI,BS10-DE,741,9696.63,NOT_FULFILLED,,
ORD-2025-03029,2025-05-25,Mercadona,ES,EDI,DP1000-FR,541,8373.3,FULFILLED,2025-05-26,
ORD-2025-07317,2025-04-19,Mercadona,ES,Manual,CAD400-FR,1360,16974.98,FULFILLED,2025-04-22,
ORD-2025-02022,2025-08-04,dm (Drogerie Markt),DE,EDI,AL120-EU,442,7316.23,FULFILLED,2025-08-09,
ORD-2025-07583,2025-06-15,Boots UK,UK,Email,DP1000-FR,1258,13464.97,FULFILLED,2025-06-17,
ORD-2025-02324,2025-12-01,dm (Drogerie Markt),DE,EDI,BS10-DE,790,3622.6,FULFILLED,2025-12-05,
ORD-2025-06550,2025-06-01,Carrefour France,FR,Manual,DP1000-FR,549,9314.91,FULFILLED,2025-06-04,
ORD-2025-04989,2025-08-07,E.Leclerc,FR,EDI,MG375-FR,522,2484.76,FULFILLED,2025-08-08,
ORD-2025-00558,2025-06-18,Lidl Europe,EU,EDI,DP1000-FR,801,4599.67,FULFILLED,2025-06-21,
ORD-2025-05949,2025-05-01,Lidl Europe,EU,Manual,CAD400-FR,488,4588.81,FULFILLED,2025-05-05,
ORD-2025-08162,2025-01-03,Coop Group,EU,Email,CAD400-FR,649,6133.81,FULFILLED,2025-01-08,
ORD-2025-04692,2025-04-28,Mercadona,ES,EDI,CAD400-FR,1260,17984.5,FULFILLED,2025-05-02,
ORD-2025-04089,2025-07-02,Mercadona,ES,EDI,FX60-UK,365,2766.85,NOT_FULFILLED,,
ORD-2025-02046,2025-04-02,Mercadona,ES,EDI,BS10-DE,342,1524.04,FULFILLED,2025-04-04,
ORD-2025-07508,2025-03-07,Boots UK,UK,Email,DP1000-FR,1951,22389.5,FULFILLED,2025-03-11,
ORD-2025-06311,2025-10-25,Boots UK,UK,Manual,CAD400-FR,578,3573.98,FULFILLED,2025-10-28,
ORD-2025-05210,2025-04-27,dm (Drogerie Markt),DE,EDI,BS10-DE,1897,24658.21,NOT_FULFILLED,,
ORD-2025-01632,2025-04-04,Coop Group,EU,EDI,CAD400-FR,429,2966.2,NOT_FULFILLED,,
ORD-2025-01719,2025-03-17,Mercadona,ES,EDI,AL120-EU,916,9864.47,FULFILLED,2025-03-20,
ORD-2025-01071,2025-02-11,dm (Drogerie Markt),DE,EDI,AL120-EU,1992,5585.62,FULFILLED,2025-02-13,
ORD-2025-04949,2025-10-05,Coop Group,EU,EDI,BS10-DE,1468,18400.06,NOT_FULFILLED,,
ORD-2025-00609,2025-09-20,Coop Group,EU,EDI,AL120-EU,1799,13678.5,FULFILLED,2025-09-21,
ORD-2025-03928,2025-03-01,Lidl Europe,EU,EDI,BS10-DE,419,7284.57,FULFILLED,2025-03-06,
ORD-2025-06167,2025-03-19,Boots UK,UK,Manual,DP500-FR,686,7650.12,FULFILLED,2025-03-24,
ORD-2025-00602,2025-10-25,Tesco UK,UK,EDI,FX60-UK,379,3146.47,NOT_FULFILLED,,
ORD-2025-07205,2025-06-24,E.Leclerc,FR,Manual,DP1000-FR,1821,20024.27,FULFILLED,2025-06-26,
ORD-2025-07288,2025-08-04,Carrefour France,FR,Manual,DP1000-FR,779,13639.34,NOT_FULFILLED,,
ORD-2025-04158,2025-07-02,Boots UK,UK,EDI,DP1000-FR,843,15003.78,FULFILLED,2025-07-07,
ORD-2025-07250,2025-07-21,E.Leclerc,FR,Manual,AL180-EU,935,4754.18,FULFILLED,2025-07-22,
ORD-2025-02406,2025-12-05,dm (Drogerie Markt),DE,EDI,BS10-DE,432,1521.22,NOT_FULFILLED,,
ORD-2025-01062,2025-06-13,Coop Group,EU,EDI,FX60-UK,1385,15397.52,FULFILLED,2025-06-15,
ORD-2025-06552,2025-02-08,Mercadona,ES,Manual,MG375-FR,1807,13790.27,FULFILLED,2025-02-12,
ORD-2025-01416,2025-11-02,Tesco UK,UK,EDI,CAD400-FR,1919,22554.65,NOT_FULFILLED,,
ORD-2025-01449,2025-05-03,dm (Drogerie Markt),DE,EDI,DP500-FR,965,5823.25,FULFILLED,2025-05-06,
ORD-2025-05542,2025-11-05,Boots UK,UK,EDI,FX60-UK,1385,20021.69,FULFILLED,2025-11-10,
ORD-2025-04893,2025-06-21,E.Leclerc,FR,EDI,DP500-FR,1425,23582.43,FULFILLED,2025-06-26,
ORD-2025-01509,2025-06-03,E.Leclerc,FR,EDI,MG375-FR,1845,24400.4,FULFILLED,2025-06-07,
ORD-2025-03718,2025-09-03,Boots UK,UK,EDI,MG375-FR,69,872.66,FULFILLED,2025-09-04,
ORD-2025-00737,2025-09-28,dm (Drogerie Markt),DE,EDI,DP500-FR,214,2692.78,FULFILLED,2025-10-03,
ORD-2025-04385,2025-03-13,E.Leclerc,FR,EDI,AL120-EU,811,12867.35,FULFILLED,2025-03-16,
ORD-2025-07569,2025-02-05,E.Leclerc,FR,Email,BS10-DE,601,8628.35,NOT_FULFILLED,,
ORD-2025-07079,2025-01-20,Tesco UK,UK,Manual,MG375-FR,559,3454.24,NOT_FULFILLED,,
ORD-2025-07443,2025-05-30,Mercadona,ES,Manual,AL180-EU,113,1121.21,NOT_FULFILLED,,
ORD-2025-03927,2025-07-27,dm (Drogerie Markt),DE,EDI,BS10-DE,998,6418.51,FULFILLED,2025-07-30,
ORD-2025-04368,2025-09-10,Carrefour France,FR,EDI,AL120-EU,1985,9120.3,FULFILLED,2025-09-11,
ORD-2025-04734,2025-07-02,Lidl Europe,EU,EDI,AL180-EU,1089,19455.81,FULFILLED,2025-07-05,
ORD-2025-00461,2025-09-16,Tesco UK,UK,EDI,DP500-FR,1989,24298.51,FULFILLED,2025-09-18,
ORD-2025-00001,2025-06-07,dm (Drogerie Markt),DE,EDI,FX60-UK,1049,6811.93,FULFILLED,2025-06-08,
ORD-2025-07240,2025-07-02,E.Leclerc,FR,Manual,AL180-EU,1565,18201.43,NOT_FULFILLED,,
ORD-2025-04275,2025-06-27,E.Leclerc,FR,EDI,DP500-FR,564,3582.76,FULFILLED,2025-06-28,
ORD-2025-01023,2025-08-28,dm (Drogerie Markt),DE,EDI,DP1000-FR,1946,17018.84,FULFILLED,2025-09-01,
ORD-2025-05807,2025-05-03,Tesco UK,UK,Manual,CAD400-FR,1351,5264.24,FULFILLED,2025-05-05,
ORD-2025-02602,2025-01-03,Mercadona,ES,EDI,AL120-EU,376,4634.38,FULFILLED,2025-01-07,
ORD-2025-01418,2025-08-21,Carrefour France,FR,EDI,BS10-DE,618,5882.28,FULFILLED,2025-08-22,
ORD-2025-05074,2025-10-05,Mercadona,ES,EDI,FX60-UK,1135,4313.39,NOT_FULFILLED,,
ORD-2025-03310,2025-09-14,Mercadona,ES,EDI,AL120-EU,1278,22375.55,FULFILLED,2025-09-18,
ORD-2025-00984,2025-07-20,Boots UK,UK,EDI,FX60-UK,1561,5205.89,FULFILLED,2025-07-25,
ORD-2025-05898,2025-04-19,Coop Group,EU,Manual,CAD400-FR,222,3239.27,FULFILLED,2025-04-23,
ORD-2025-03721,2025-06-08,Lidl Europe,EU,EDI,AL120-EU,440,7027.08,FULFILLED,2025-06-13,
ORD-2025-08365,2025-08-17,Coop Group,EU,Fax,BS10-DE,569,7982.16,FULFILLED,2025-08-19,
ORD-2025-05002,2025-10-29,Mercadona,ES,EDI,DP1000-FR,1132,2891.17,FULFILLED,2025-11-02,
ORD-2025-00981,2025-08-23,Coop Group,EU,EDI,AL120-EU,1599,22341.92,FULFILLED,2025-08-26,
ORD-2025-02385,2025-02-26,E.Leclerc,FR,EDI,BS10-DE,1744,8029.01,FULFILLED,2025-03-02,
ORD-2025-05375,2025-10-15,Mercadona,ES,EDI,MG375-FR,240,3612.18,FULFILLED,2025-10-17,
ORD-2025-07385,2025-10-09,dm (Drogerie Markt),DE,Manual,BS10-DE,242,3125.86,FULFILLED,2025-10-13,
ORD-2025-04769,2025-03-29,Tesco UK,UK,EDI,DP500-FR,206,2851.53,FULFILLED,2025-04-02,
ORD-2025-04094,2025-05-23,E.Leclerc,FR,EDI,DP500-FR,1885,15080.49,NOT_FULFILLED,,
ORD-2025-04623,2025-08-22,Tesco UK,UK,EDI,BS10-DE,1543,23692.67,FULFILLED,2025-08-27,
ORD-2025-00722,2025-09-16,Lidl Europe,EU,EDI,DP1000-FR,490,6542.69,FULFILLED,2025-09-18,
ORD-2025-06164,2025-05-09,E.Leclerc,FR,Manual,AL120-EU,1931,28056.17,FULFILLED,2025-05-11,
ORD-2025-02972,2025-12-02,dm (Drogerie Markt),DE,EDI,CAD400-FR,264,3330.6,FULFILLED,2025-12-04,
ORD-2025-01575,2025-05-16,E.Leclerc,FR,EDI,DP500-FR,255,3195.58,NOT_FULFILLED,,
ORD-2025-02106,2025-06-08,E.Leclerc,FR,EDI,FX60-UK,1144,17647.62,FULFILLED,2025-06-11,
ORD-2025-03384,2025-08-10,Carrefour France,FR,EDI,DP1000-FR,967,14054.34,NOT_FULFILLED,,
ORD-2025-05198,2025-07-03,Mercadona,ES,EDI,BS10-DE,1779,30705.02,FULFILLED,2025-07-07,
ORD-2025-02471,2025-08-14,Carrefour France,FR,EDI,FX60-UK,1162,5228.59,FULFILLED,2025-08-18,
ORD-2025-03156,2025-10-03,dm (Drogerie Markt),DE,EDI,DP1000-FR,693,6054.58,FULFILLED,2025-10-05,
ORD-2025-01165,2025-07-23,Coop Group,EU,EDI,DP500-FR,493,7279.28,FULFILLED,2025-07-27,
ORD-2025-02844,2025-02-19,Coop Group,EU,EDI,AL120-EU,204,532.4,FULFILLED,2025-02-22,
ORD-2025-05823,2025-05-12,Coop Group,EU,Manual,AL120-EU,650,5117.51,FULFILLED,2025-05-13,
ORD-2025-01759,2025-06-26,Boots UK,UK,EDI,DP500-FR,534,7358.51,FULFILLED,2025-07-01,
ORD-2025-01546,2025-05-19,Coop Group,EU,EDI,MG375-FR,917,4479.47,NOT_FULFILLED,,
ORD-2025-03736,2025-06-11,Boots UK,UK,EDI,CAD400-FR,379,3659.36,FULFILLED,2025-06-14,
ORD-2025-01448,2025-12-15,Lidl Europe,EU,EDI,FX60-UK,1438,6925.05,FULFILLED,2025-12-20,
ORD-2025-03438,2025-05-09,dm (Drogerie Markt),DE,EDI,FX60-UK,718,12398.83,FULFILLED,2025-05-12,
ORD-2025-05894,2025-06-22,E.Leclerc,FR,Manual,DP1000-FR,874,4753.28,FULFILLED,2025-06-27,
ORD-2025-03503,2025-05-10,Lidl Europe,EU,EDI,AL120-EU,958,8960.1,FULFILLED,2025-05-11,
ORD-2025-01230,2025-11-17,Tesco UK,UK,EDI,MG375-FR,745,6965.55,NOT_FULFILLED,,
ORD-2025-04700,2025-09-16,Lidl Europe,EU,EDI,AL120-EU,163,987.03,NOT_FULFILLED,,
ORD-2025-06695,2025-03-26,Tesco UK,UK,Manual,AL180-EU,370,1111.66,NOT_FULFILLED,,
ORD-2025-05545,2025-07-24,Lidl Europe,EU,EDI,AL120-EU,1006,6535.31,FULFILLED,2025-07-26,
ORD-2025-01476,2025-01-09,Tesco UK,UK,EDI,DP1000-FR,1877,12940.91,FULFILLED,2025-01-14,
ORD-2025-02123,2025-07-24,Coop Group,EU,EDI,AL120-EU,365,3063.6,FULFILLED,2025-07-25,
ORD-2025-05153,2025-03-04,Boots UK,UK,EDI,FX60-UK,1829,21225.44,FULFILLED,2025-03-08,
ORD-2025-07634,2025-02-08,E.Leclerc,FR,Email,DP500-FR,1151,7354.1,FULFILLED,2025-02-11,
